epoch,batch,d_loss,g_loss
2019-04-14 10:34:21,0,1990,-33.35569381713867,-17.85577964782715
2019-04-14 10:34:21,0,1995,-24.48345947265625,-11.27891731262207
2019-04-14 10:34:22,0,2000,-12.007164001464844,-36.88953399658203
2019-04-14 10:34:22,0,2005,-76.47378540039062,-9.567682266235352
2019-04-14 10:34:23,0,2010,9.145652770996094,-18.864059448242188
2019-04-14 10:34:23,0,2015,-55.25346374511719,17.944297790527344
2019-04-14 10:34:23,0,2020,-36.45121765136719,-44.15208435058594
2019-04-14 10:34:24,0,2025,16.029088973999023,-27.229598999023438
2019-04-14 10:34:24,0,2030,-34.11974334716797,-21.985397338867188
2019-04-14 10:34:25,0,2035,10.91446304321289,-93.51666259765625
2019-04-14 10:34:25,0,2040,-34.47711181640625,-50.93646240234375
2019-04-14 10:34:25,0,2045,-51.31566619873047,-90.51366424560547
2019-04-14 10:34:26,0,2050,-30.820615768432617,-36.24065399169922
2019-04-14 10:34:26,0,2055,-41.69031524658203,-45.746665954589844
2019-04-14 10:34:27,0,2060,-11.609804153442383,-45.18451690673828
2019-04-14 10:34:27,0,2065,-53.46866989135742,-48.718162536621094
2019-04-14 10:34:27,0,2070,-16.70348358154297,-53.72593307495117
2019-04-14 10:34:28,0,2075,-76.88188171386719,25.392803192138672
2019-04-14 10:34:28,0,2080,7.074069023132324,16.54464340209961
2019-04-14 10:34:29,0,2085,-27.63896942138672,27.190147399902344
2019-04-14 10:34:29,0,2090,-27.805816650390625,34.6646614074707
2019-04-14 10:34:29,0,2095,-107.97126007080078,87.48251342773438
2019-04-14 10:34:30,0,2100,-23.24212074279785,43.714141845703125
2019-04-14 10:34:30,0,2105,-43.45024871826172,21.47089958190918
2019-04-14 10:34:31,0,2110,-11.122000694274902,51.553340911865234
2019-04-14 10:34:31,0,2115,-7.982115745544434,61.364402770996094
2019-04-14 10:34:31,0,2120,-11.539764404296875,35.513397216796875
2019-04-14 10:34:32,0,2125,-90.48947143554688,96.30110168457031
2019-04-14 10:34:32,0,2130,-40.88169860839844,-1.5715363025665283
2019-04-14 10:34:33,0,2135,-13.83087158203125,-39.308570861816406
2019-04-14 10:34:33,0,2140,-85.34193420410156,-20.947874069213867
2019-04-14 10:34:33,0,2145,-0.19298553466796875,-54.78771209716797
2019-04-14 10:34:34,0,2150,-56.838653564453125,-7.125814914703369
2019-04-14 10:34:34,0,2155,-53.525394439697266,-29.526710510253906
2019-04-14 10:34:35,0,2160,-34.794960021972656,-28.071529388427734
2019-04-14 10:34:35,0,2165,-81.15521240234375,-48.89287185668945
2019-04-14 10:34:35,0,2170,-54.519527435302734,-53.8636474609375
2019-04-14 10:34:36,0,2175,-62.77843475341797,-22.089101791381836
2019-04-14 10:34:36,0,2180,-7.319524765014648,38.34092330932617
2019-04-14 10:34:37,0,2185,-84.76869201660156,57.76750564575195
2019-04-14 10:34:37,0,2190,-80.33706665039062,41.64410400390625
2019-04-14 10:34:37,0,2195,-32.763893127441406,-19.770206451416016
2019-04-14 10:34:38,0,2200,-88.54387664794922,-48.57386779785156
2019-04-14 10:34:38,0,2205,-32.39335632324219,-6.77178955078125
2019-04-14 10:34:39,0,2210,-66.04989624023438,-55.97603988647461
2019-04-14 10:34:39,0,2215,-32.94586181640625,-42.00993347167969
2019-04-14 10:34:39,0,2220,-55.75574493408203,12.014318466186523
2019-04-14 10:34:40,0,2225,-84.26844787597656,0.2597084045410156
2019-04-14 10:34:40,0,2230,-28.56808090209961,27.90669059753418
2019-04-14 10:34:41,0,2235,-12.62268352508545,39.11299133300781
2019-04-14 10:34:41,0,2240,-77.4574203491211,2.45463228225708
2019-04-14 10:34:41,0,2245,-44.53510284423828,33.574798583984375
2019-04-14 10:34:42,0,2250,-32.52511215209961,-50.13694381713867
2019-04-14 10:34:42,0,2255,-37.45463562011719,-26.022502899169922
2019-04-14 10:34:43,0,2260,-83.2292251586914,-18.343456268310547
2019-04-14 10:34:43,0,2265,-53.02188491821289,-54.56525421142578
2019-04-14 10:34:43,0,2270,-82.38519287109375,-44.429222106933594
2019-04-14 10:34:44,0,2275,-57.03390884399414,-50.00020217895508
2019-04-14 10:34:44,0,2280,-58.9991340637207,15.60019302368164
2019-04-14 10:34:45,0,2285,-18.73099708557129,-52.81463623046875
2019-04-14 10:34:45,0,2290,-65.9388198852539,-43.045501708984375
2019-04-14 10:34:45,0,2295,-40.87269592285156,-45.47697067260742
2019-04-14 10:34:46,0,2300,-56.86223602294922,15.814029693603516
2019-04-14 10:34:46,0,2305,-102.49031066894531,3.0836753845214844
2019-04-14 10:34:47,0,2310,-41.03972625732422,3.002835750579834
2019-04-14 10:34:47,0,2315,-38.13396453857422,7.568617820739746
2019-04-14 10:34:47,0,2320,-91.88911437988281,-34.841529846191406
2019-04-14 10:34:48,0,2325,-34.45341491699219,-28.205699920654297
2019-04-14 10:34:48,0,2330,-9.58938980102539,-88.0089111328125
2019-04-14 10:34:49,0,2335,-122.56310272216797,-68.37313079833984
2019-04-14 10:34:49,0,2340,-29.386749267578125,-15.039750099182129
2019-04-14 10:34:49,0,2345,-110.74638366699219,36.58116149902344
2019-04-14 10:34:50,0,2350,-44.70960235595703,44.829978942871094
2019-04-14 10:34:50,0,2355,-122.16354370117188,98.93508911132812
2019-04-14 10:34:51,0,2360,-79.44842529296875,100.1392593383789
2019-04-14 10:34:51,0,2365,-110.09135437011719,46.42401123046875
2019-04-14 10:34:51,0,2370,-25.269607543945312,25.96694564819336
2019-04-14 10:34:52,0,2375,-32.50440216064453,-1.6581048965454102
2019-04-14 10:34:52,0,2380,-83.55552673339844,-43.50965881347656
2019-04-14 10:34:53,0,2385,-54.736175537109375,-37.32683181762695
2019-04-14 10:34:53,0,2390,-62.830467224121094,-73.99983978271484
2019-04-14 10:34:53,0,2395,-81.34616088867188,-30.8814754486084
2019-04-14 10:34:54,0,2400,-82.37339782714844,-15.803146362304688
2019-04-14 10:34:54,0,2405,-45.240631103515625,-37.92842483520508
2019-04-14 10:34:55,0,2410,-60.19731140136719,-53.647056579589844
2019-04-14 10:34:55,0,2415,-52.19584274291992,-32.14118194580078
2019-04-14 10:34:55,0,2420,-34.960899353027344,28.03258514404297
2019-04-14 10:34:56,0,2425,-80.4892349243164,57.09907913208008
2019-04-14 10:34:56,0,2430,-64.36740112304688,17.553565979003906
2019-04-14 10:34:57,0,2435,-75.12126159667969,16.88791275024414
2019-04-14 10:34:57,0,2440,-37.70063018798828,36.28324890136719
2019-04-14 10:34:57,0,2445,-35.80388259887695,-26.74750518798828
2019-04-14 10:34:58,0,2450,-100.58079528808594,61.76042175292969
2019-04-14 10:34:58,0,2455,-4.3828277587890625,7.6108245849609375
2019-04-14 10:34:59,0,2460,-80.97970581054688,30.936077117919922
2019-04-14 10:34:59,0,2465,29.230243682861328,-17.477733612060547
2019-04-14 10:34:59,0,2470,-48.678794860839844,21.784427642822266
2019-04-14 10:35:00,0,2475,-61.85718536376953,-18.945188522338867
2019-04-14 10:35:00,0,2480,-45.57088851928711,-43.373226165771484
2019-04-14 10:35:01,0,2485,-51.78159713745117,-104.93173217773438
2019-04-14 10:35:01,0,2490,-21.515098571777344,-79.51083374023438
2019-04-14 10:35:01,0,2495,-36.101295471191406,-51.66977310180664
2019-04-14 10:35:02,0,2500,-48.086639404296875,-19.666980743408203
2019-04-14 10:35:02,0,2505,-69.04898834228516,18.899599075317383
2019-04-14 10:35:03,0,2510,-12.013847351074219,-12.117319107055664
2019-04-14 10:35:03,0,2515,-39.55527877807617,69.42789459228516
2019-04-14 10:35:03,0,2520,-77.96151733398438,187.3225555419922
2019-04-14 10:35:04,0,2525,-31.188251495361328,88.922119140625
2019-04-14 10:35:04,0,2530,-69.40866088867188,56.204124450683594
2019-04-14 10:35:05,0,2535,-56.678401947021484,34.94057846069336
2019-04-14 10:35:05,0,2540,-35.88059616088867,36.31895446777344
2019-04-14 10:35:05,0,2545,-84.0382080078125,-1.4601202011108398
2019-04-14 10:35:06,0,2550,-86.66230010986328,-11.180559158325195
2019-04-14 10:35:06,0,2555,-51.77141571044922,-3.6875076293945312
2019-04-14 10:35:07,0,2560,-95.78479766845703,19.242279052734375
2019-04-14 10:35:07,0,2565,-160.52859497070312,47.768951416015625
2019-04-14 10:35:07,0,2570,-31.57160186767578,69.5130386352539
2019-04-14 10:35:08,0,2575,-63.10124206542969,45.53972625732422
2019-04-14 10:35:08,0,2580,-50.850807189941406,40.01494598388672
2019-04-14 10:35:09,0,2585,-15.34054946899414,4.3683929443359375
2019-04-14 10:35:09,0,2590,-50.45179748535156,-14.887444496154785
2019-04-14 10:35:09,0,2595,-12.737159729003906,21.13556671142578
2019-04-14 10:35:10,0,2600,-41.95795440673828,-25.060800552368164
2019-04-14 10:35:10,0,2605,-50.64128112792969,-20.865163803100586
2019-04-14 10:35:11,0,2610,-34.395660400390625,-26.762603759765625
2019-04-14 10:35:11,0,2615,-66.88027954101562,-128.2593994140625
2019-04-14 10:35:11,0,2620,-49.29877853393555,-9.605781555175781
2019-04-14 10:35:12,0,2625,-13.565811157226562,-17.652198791503906
2019-04-14 10:35:12,0,2630,-48.940574645996094,29.568824768066406
2019-04-14 10:35:13,0,2635,-44.38389587402344,-1.1304759979248047
2019-04-14 10:35:13,0,2640,-55.22586441040039,-0.1463470458984375
2019-04-14 10:35:13,0,2645,-39.34650421142578,-22.917850494384766
2019-04-14 10:35:14,0,2650,-41.56794357299805,-31.12969970703125
2019-04-14 10:35:14,0,2655,-36.9698600769043,-35.24107360839844
2019-04-14 10:35:15,0,2660,-23.499502182006836,-33.456329345703125
2019-04-14 10:35:15,0,2665,-80.60960388183594,-26.167320251464844
2019-04-14 10:35:15,0,2670,-49.744964599609375,-8.7423734664917
2019-04-14 10:35:16,0,2675,-75.37007141113281,8.342123031616211
2019-04-14 10:35:16,0,2680,-45.455841064453125,-7.372396469116211
2019-04-14 10:35:17,0,2685,-52.80020523071289,-26.17218780517578
2019-04-14 10:35:17,0,2690,-47.13441467285156,-14.365020751953125
2019-04-14 10:35:17,0,2695,-60.47657012939453,-43.723670959472656
2019-04-14 10:35:18,0,2700,-24.09307861328125,-25.15702247619629
2019-04-14 10:35:18,0,2705,-28.55771827697754,3.7796730995178223
2019-04-14 10:35:19,0,2710,-24.71097755432129,31.17510986328125
2019-04-14 10:35:19,0,2715,-50.92612838745117,70.27345275878906
2019-04-14 10:35:19,0,2720,-28.817554473876953,61.051063537597656
2019-04-14 10:35:20,0,2725,-37.92564392089844,35.804588317871094
2019-04-14 10:35:20,0,2730,-63.19969940185547,-17.050819396972656
2019-04-14 10:35:21,0,2735,-26.263383865356445,-28.52789306640625
2019-04-14 10:35:21,0,2740,-65.76901245117188,-33.326698303222656
2019-04-14 10:35:21,0,2745,-37.301456451416016,-50.257205963134766
2019-04-14 10:35:22,0,2750,-61.38450241088867,-45.86085510253906
2019-04-14 10:35:22,0,2755,-54.628875732421875,-64.48259735107422
2019-04-14 10:35:23,0,2760,-48.603248596191406,-16.186145782470703
2019-04-14 10:35:23,0,2765,-33.957183837890625,-30.416093826293945
2019-04-14 10:35:23,0,2770,-58.487422943115234,-1.4293498992919922
2019-04-14 10:35:24,0,2775,-31.390380859375,-22.235368728637695
2019-04-14 10:35:24,0,2780,-63.879005432128906,-9.579261779785156
2019-04-14 10:35:25,0,2785,-49.40895080566406,2.802661895751953
2019-04-14 10:35:25,0,2790,-55.1168327331543,17.955202102661133
2019-04-14 10:35:25,0,2795,-119.48519134521484,24.099689483642578
2019-04-14 10:35:26,0,2800,-47.67081832885742,33.243690490722656
2019-04-14 10:35:26,0,2805,-58.26896286010742,27.885753631591797
2019-04-14 10:35:27,0,2810,-38.833961486816406,-31.304492950439453
2019-04-14 10:35:27,0,2815,-72.06852722167969,-30.09852409362793
2019-04-14 10:35:27,0,2820,-75.81332397460938,-37.049102783203125
2019-04-14 10:35:28,0,2825,-19.202953338623047,-19.039562225341797
2019-04-14 10:35:28,0,2830,-31.111555099487305,2.116851806640625
2019-04-14 10:35:29,0,2835,-55.144569396972656,51.674049377441406
2019-04-14 10:35:29,0,2840,-35.826873779296875,100.44635772705078
2019-04-14 10:35:29,0,2845,-37.08125305175781,4.542352676391602
2019-04-14 10:35:30,0,2850,-28.868070602416992,2.5549020767211914
2019-04-14 10:35:30,0,2855,-46.38573455810547,-8.774245262145996
2019-04-14 10:35:31,0,2860,-27.26251983642578,18.436687469482422
2019-04-14 10:35:31,0,2865,-116.62037658691406,57.84984588623047
2019-04-14 10:35:31,0,2870,-62.95635986328125,35.75931167602539
2019-04-14 10:35:32,0,2875,-83.9593505859375,67.56084442138672
2019-04-14 10:35:32,0,2880,-102.42996215820312,24.895681381225586
2019-04-14 10:35:33,0,2885,-110.665283203125,-5.395888805389404
2019-04-14 10:35:33,0,2890,-8.763246536254883,56.02779006958008
2019-04-14 10:35:33,0,2895,-8.029806137084961,-26.264232635498047
2019-04-14 10:35:34,0,2900,-96.6457748413086,-14.691099166870117
2019-04-14 10:35:34,0,2905,-39.90016174316406,-39.94853973388672
2019-04-14 10:35:35,0,2910,-69.56404113769531,-18.371721267700195
2019-04-14 10:35:35,0,2915,-78.10955810546875,-9.128595352172852
2019-04-14 10:35:35,0,2920,-49.466758728027344,-59.98951721191406
2019-04-14 10:35:36,0,2925,-61.561614990234375,-55.380210876464844
2019-04-14 10:35:36,0,2930,-97.50872802734375,-59.18144226074219
2019-04-14 10:35:37,0,2935,-34.76148986816406,-63.31295394897461
2019-04-14 10:35:37,0,2940,-68.01688385009766,13.93430233001709
2019-04-14 10:35:37,0,2945,-15.692472457885742,-28.01539421081543
2019-04-14 10:35:38,0,2950,-54.26589584350586,-50.243045806884766
2019-04-14 10:35:38,0,2955,-45.91221237182617,-61.706634521484375
2019-04-14 10:35:39,0,2960,-26.87381362915039,-1.3349170684814453
2019-04-14 10:35:39,0,2965,-13.726495742797852,68.8327865600586
2019-04-14 10:35:39,0,2970,-78.07667541503906,51.77118682861328
2019-04-14 10:35:40,0,2975,-84.08261108398438,40.233665466308594
2019-04-14 10:35:40,0,2980,-41.24388885498047,-22.48000144958496
2019-04-14 10:35:41,0,2985,-86.52593994140625,-17.513118743896484
2019-04-14 10:35:41,0,2990,-56.17167663574219,51.485633850097656
2019-04-14 10:35:41,0,2995,-50.69320297241211,28.933523178100586
2019-04-14 10:35:42,0,3000,-64.16865539550781,31.458017349243164
2019-04-14 10:35:42,0,3005,-43.27040100097656,9.879284858703613
2019-04-14 10:35:43,0,3010,-74.36187744140625,1.9244155883789062
2019-04-14 10:35:43,0,3015,-43.25286102294922,21.766706466674805
2019-04-14 10:35:43,0,3020,-67.9735336303711,-19.103214263916016
2019-04-14 10:35:44,0,3025,-83.47813415527344,-18.629051208496094
2019-04-14 10:35:44,0,3030,-93.00901794433594,3.433394432067871
2019-04-14 10:35:45,0,3035,-66.60456085205078,-17.407852172851562
2019-04-14 10:35:45,0,3040,-80.94515228271484,23.236026763916016
2019-04-14 10:35:45,0,3045,-91.02809143066406,37.60070037841797
2019-04-14 10:35:46,0,3050,-31.241853713989258,16.16604995727539
2019-04-14 10:35:46,0,3055,-42.92654037475586,5.406288146972656
2019-04-14 10:35:47,0,3060,-65.5202865600586,31.54213523864746
2019-04-14 10:35:47,0,3065,-84.80276489257812,16.055767059326172
2019-04-14 10:35:47,0,3070,-46.66870880126953,-52.88037109375
2019-04-14 10:35:48,0,3075,-43.890953063964844,-65.2199935913086
2019-04-14 10:35:48,0,3080,-85.29380798339844,-51.669952392578125
2019-04-14 10:35:49,0,3085,-27.943702697753906,3.802008628845215
2019-04-14 10:35:49,0,3090,-36.053646087646484,3.817512035369873
2019-04-14 10:35:49,0,3095,-9.344077110290527,3.9939494132995605
2019-04-14 10:35:50,0,3100,-72.40299987792969,-9.578025817871094
2019-04-14 10:35:50,0,3105,-143.0360565185547,123.59994506835938
2019-04-14 10:35:51,0,3110,-60.89069366455078,43.85575866699219
2019-04-14 10:35:51,0,3115,-73.93292236328125,89.53840637207031
2019-04-14 10:35:51,0,3120,-51.66915512084961,34.771270751953125
2019-04-14 10:35:52,0,3125,-37.82136917114258,-20.919654846191406
2019-04-14 10:35:52,0,3130,-77.38555908203125,31.99924087524414
2019-04-14 10:35:53,0,3135,-77.98506164550781,-9.948463439941406
2019-04-14 10:35:53,0,3140,-32.51933670043945,18.275243759155273
2019-04-14 10:35:53,0,3145,-40.906429290771484,-18.508028030395508
2019-04-14 10:35:54,0,3150,-45.85425567626953,-10.461588859558105
2019-04-14 10:35:54,0,3155,-12.893489837646484,42.30542755126953
2019-04-14 10:35:55,0,3160,-84.49851989746094,-7.336204528808594
2019-04-14 10:35:55,0,3165,-64.66187286376953,-40.894615173339844
2019-04-14 10:35:55,0,3170,-43.39595031738281,-59.34556579589844
2019-04-14 10:35:56,0,3175,-0.03620338439941406,-60.80224609375
2019-04-14 10:35:56,0,3180,-73.54127502441406,-40.35284423828125
2019-04-14 10:35:57,0,3185,-34.531898498535156,-45.01508331298828
2019-04-14 10:35:57,0,3190,-20.117290496826172,-54.93440246582031
2019-04-14 10:35:57,0,3195,-37.99177169799805,-46.609031677246094
2019-04-14 10:35:58,0,3200,-92.60411834716797,5.922140121459961
2019-04-14 10:35:58,0,3205,-29.663280487060547,1.2380695343017578
2019-04-14 10:35:59,0,3210,-56.370216369628906,-22.461383819580078
2019-04-14 10:35:59,0,3215,-35.25147247314453,17.107467651367188
2019-04-14 10:35:59,0,3220,17.732624053955078,66.58731079101562
2019-04-14 10:36:00,0,3225,-62.009334564208984,30.672828674316406
2019-04-14 10:36:00,0,3230,-70.98710632324219,-10.855096817016602
2019-04-14 10:36:01,0,3235,-15.686756134033203,-15.619369506835938
2019-04-14 10:36:01,0,3240,-59.43400573730469,2.036980628967285
2019-04-14 10:36:01,0,3245,-25.361328125,38.745784759521484
2019-04-14 10:36:02,0,3250,-67.85255432128906,-3.269421100616455
2019-04-14 10:36:02,0,3255,-30.201658248901367,-16.255212783813477
2019-04-14 10:36:03,0,3260,-43.592105865478516,-12.051204681396484
2019-04-14 10:36:03,0,3265,-67.10926818847656,37.41588592529297
2019-04-14 10:36:03,0,3270,-94.62097930908203,82.91165924072266
2019-04-14 10:36:04,0,3275,-101.76160430908203,55.44994354248047
2019-04-14 10:36:04,0,3280,-2.7868824005126953,20.762466430664062
2019-04-14 10:36:05,0,3285,-30.96231460571289,12.787278175354004
2019-04-14 10:36:05,0,3290,-101.31983947753906,8.031020164489746
2019-04-14 10:36:05,0,3295,-34.5622444152832,10.597394943237305
2019-04-14 10:36:06,0,3300,-26.092912673950195,11.239946365356445
2019-04-14 10:36:06,0,3305,-34.66783142089844,-5.631529331207275
2019-04-14 10:36:07,0,3310,-64.32733917236328,25.263029098510742
2019-04-14 10:36:07,0,3315,-69.63685607910156,91.24173736572266
2019-04-14 10:36:07,0,3320,-52.78484344482422,76.21778869628906
2019-04-14 10:36:08,0,3325,-14.016619682312012,25.978107452392578
2019-04-14 10:36:08,0,3330,-19.95370864868164,38.03901672363281
2019-04-14 10:36:09,0,3335,-92.29962158203125,40.42723846435547
2019-04-14 10:36:09,0,3340,-69.81510925292969,39.905738830566406
2019-04-14 10:36:09,0,3345,-34.140193939208984,-5.495576858520508
2019-04-14 10:36:10,0,3350,-28.157466888427734,-6.712124824523926
2019-04-14 10:36:10,0,3355,-40.25785827636719,1.28167724609375
2019-04-14 10:36:11,0,3360,26.073400497436523,-33.63911437988281
2019-04-14 10:36:11,0,3365,-64.0338134765625,-27.947002410888672
2019-04-14 10:36:11,0,3370,-63.11997985839844,-46.61540603637695
2019-04-14 10:36:12,0,3375,-38.94857406616211,4.044483184814453
2019-04-14 10:36:12,0,3380,-75.46319580078125,32.9024772644043
2019-04-14 10:36:13,0,3385,-37.494712829589844,-16.448049545288086
2019-04-14 10:36:13,0,3390,-36.54698181152344,-14.115360260009766
2019-04-14 10:36:13,0,3395,-82.90498352050781,-4.101479530334473
2019-04-14 10:36:14,0,3400,-58.383323669433594,-16.120460510253906
2019-04-14 10:36:14,0,3405,-92.15203857421875,-21.315900802612305
2019-04-14 10:36:15,0,3410,-29.99256706237793,-47.504398345947266
2019-04-14 10:36:15,0,3415,-35.888092041015625,-66.95130920410156
2019-04-14 10:36:15,0,3420,-52.616249084472656,-13.168070793151855
2019-04-14 10:36:16,0,3425,34.45838165283203,-97.01728820800781
2019-04-14 10:36:16,0,3430,-49.58000183105469,-14.484421730041504
2019-04-14 10:36:17,0,3435,-63.53290939331055,25.408496856689453
2019-04-14 10:36:17,0,3440,-24.864158630371094,95.21478271484375
2019-04-14 10:36:17,0,3445,-117.28030395507812,63.57376480102539
2019-04-14 10:36:18,0,3450,-69.2699966430664,-2.0989208221435547
2019-04-14 10:36:18,0,3455,-75.34823608398438,79.0678482055664
2019-04-14 10:36:19,0,3460,-6.563072204589844,43.56646728515625
2019-04-14 10:36:19,0,3465,-60.92457580566406,70.53126525878906
